review_uid,product_name,product_price,product_type,username_1,username_2,rating,review_content,review_date
57462,,,성별여성연령대30대,,young1****,5,"추석선물로 알맞은 고급진 향기와 패키지인 #퍼스트플러스에이드 🌱탑의 허브와 시트러스향이 기분전환시켜주며 베이스의 우디향이 자연 속에서 쉬는 듯한 편안함을 주는 거 있죠 자기 전이나 자주 앉아있는 소파에 뿌리고 앉아있으면 기분이 좋아지면서 마음이 편안해져요 살균까지 된 제품이라 디퓨저나 일반 섬유향수보다는 아무래도 활용도까지 굿👍🏻 무자극테스트완료된 300ml 대용량으로 넓은 면적에 넉넉하게 사용할 수 있어 좋은 거 있죠 주변 신혼 부부나 집들이하는 지인들, 자취하는 친구들에게 안전한 에이드 릴렉스 우드세이지 홈스프레이를 선물해 보세요",2023.10.11
57461,,,성별여성연령대30대,,sosod****,5,"선물용으로 적합한 고급스러운 패키지의릴렉스 우드세이지 룸스프레이 추석선물로 딱이에요향에 예민한 사람들도 편안하고 기분좋은 순간을 떠오르게 하는 향의 스프레이인데허브+시트러스향과 베이스의 우디향이고급지면서도 밸런스를 이루고 있어요기분 전환, 스트레스 완화, 진정, 숙면에 좋은 에센셜 오일인 로즈마리, 제라늄, 레몬그라스, 티트리, 편백오일이 함유되어 릴렉싱 효과 업업자주 못 빠는 침구류나 커튼, 매트, 카시트, 겨울 외투 등에뿌려만 주면 악취 &세균까지 해결되니 매일 세탁한 호텔 침대st라 홈캉스 스프레이라고 불리는 이유를 알겠더라구요~살균까지 되니 디퓨저나 일반 섬유향수보다 활용도가 높고 300ml 대용량으로 넓은 면적에 넉넉하게 오래 사용할 수 있으니 선물로 딱이죠?",2023.10.11
57460,,,성별여성연령대30대,,ozo10****,5,"추석 선물 고민이신 분들~ 🙌🏻기분 좋은 향기로 힐링 하고싶으신 분들!#플러스에이드 룸스프레이릴렉스 우드세이지 한번 사용해보세요💙날씨가 오락가락 해서 요즘 환기를 잘 못시켰는데룸 스프레이 있으니까 고민 해결이네요😃✅시트러스향과 우디한 향이 밸런스를 이루고 있고아주 고급스러운 향기라서 대만족해요!호불호 없이 누구나 좋아할 만한 그런 향❇️로즈마리, 제라늄, 레몬그라스, 티트리, 편백오일에센셜 오일 5종이 함유 되어 있는 제품이라숙면에 좋고 스트레스 완화 및 진정에 굿굿아로마테라피처럼 잠들기 전에 한번 뿌려주면더 숙면을 취할 수 있는 것 같아요🫶🏻✔️탈취&살균 99.9%로 냄새를 덮는 것이 아니라원인균을 없애는 탈취, 살균 효과까지 있어요✔️피부 무자극 테스트, 16가지 유해 물질 불 검출 테스트300Ml의 대용량으로 아주 넉넉하게온 집안에 사용 할 수 있답니다💙디퓨저 보다 이런 룸스프레이가 훨씬 효율적인 것 같아서다 쓰면 재구매 하려고 해요!🙌🏻😃",2023.10.11
57459,,,성별여성연령대30대,,eunji_sae****,5,"찰나의 순간에도 기분 좋은 향으로 힐링이 되는 퍼스트플러스의 룸스프레이🌱 저는 한 통 다쓰고 두통째인데요!자기 전 침구에 뿌려주면 5가지 에센셜오일 덕에 편안한 숙면 할 수 있고요. 탑의 허브와 시트러스 향이 산뜻해서 기분전환도 되고, 베이스의 우디향이 편안한 느낌을 줘요. 피곤해서 일에 집중 안 될때 뿌려주면 잠깐이지만 기분이 좋아진답니다💚패키지도 고급스러워서 이번 추석 선물로 마음을 전하셔도 좋을 것 같아요🫶🏻🎁",2023.10.11
57458,,,성별여성연령대30대,,blair_****,5,"집에서도 휴가를 즐기는 것처럼..✨걱정 없이 편안하고 기분 좋은 순간을 떠오르게 하는 퍼스트플러스에이드 섬유향수예요🌸에센셜 오일 5종으로 릴렉싱 효과가 듬뿍~ 기분 좋게 쉴 수 있도록 만들어준답니다.냄새의 원인균을 없애주는 탈취 효과와 살균 효과까지 있어서 침구류나 커튼, 매트 등 패브릭 어디에나 뿌려주기 좋아요. 피부 무자극 테스트 완료, 16가지 유해물질 불검출 테스트 완료된 제품이라 안심~😍 300ml 대용량으로 넉넉하게 쓸 수 있고 패키지도 고급스러우니까 추석선물 고민중이시라면 퍼스트플러스에이드 룸스프레이로 선택해봐요!",2023.10.11
57457,,,성별여성연령대30대,,hiddenros****,5,"편안하면서도 고급스러운 시트러스 우디향으로 우리집 호텔 만들기🤎탈취&살균 99%까지![퍼스트 플러스 에이드]@first.plus.aid릴렉스 우드세이지 룸스프레이는기분전환,스트레스완화,숙면,진정에 좋은 5종 에센셜 오일 함유로 릴렉싱 효과 UP😌전 가장 마음에 드는점이냄새를 향으로 덮는게 아닌 냄새의 원인균 자체를 없애주어 '탈취+살균'효과까지 있는게 맘에 들더라구요디퓨저나 일반 섬유향수보다 활용도가 굿👍옷이나 커튼에 뿌려줘도 좋아요매일 세탁하기 어려운 침구류에 뿌려주면탈취 살균효과로 매일 세탁한 호텔 침대에서 자는 느낌🤍이래서 별명이 홈캉스 스프레이!?300ml대용량으로 오래 쓰기 좋고예쁜패키지와 호불호없을만한 편안한향으로선물하기도 좋을거같아요🎁피부 무자극테스트 완료 및 16가지 유해물질 불검출 테스트까지 완료했다니 그저 옳은것💚",2023.10.11
57456,,,성별여성연령대30대,,goonyyeon****,5,"휴가 떠나셨나요?저는 홈캉스 중이랍니다~시원한 집에서 편하게 쉬는 것이 최고인 것 있죠?여기에 '홉캉스 스프레이' 더해서 매일 휴가처럼 지내고 있어요!걱정 없이 편안한 일상을 함께 하고 있는데요,에센셜 오일 5종으로 기분 전환은 물론베개에 뿌려주면 취침 시 기분이 좋아지면서 릴렉싱 되더라고요!더불어 탈취 및 살균 효과 까지 있어서 왠지 호텔침대로 변신한 것 같아요~호텔침구들은 매일 세탁하니까 말이죠.침대와 소파에 뿌릴 때 300ml 대용량으로 넉넉해서 좋았어요.더불어 피부 무자극 테스트 완료 및 16가지 유해물질 불검출 테스트 완료 덕분에자취 및 집들이 선물로도 엄지척이네요!",2023.10.11
57455,,,성별여성연령대30대,,rue__gen****,5,"여름의 끝자락을 보내며 집에서 호텔 온 기분을 내봤어요🌿⠀요즘 바람이 많이 안부는 탓인지 창문을 열어둬도 환기가 잘 안되는 듯 해서산뜻한 향을 뿌려주며 기분전환 하고있어요:)⠀오브제로도 손색이 없을 만큼 예쁜 패키지 덕분에 외국 호텔에 온 느낌같은 느낌🕌우리 냥이들도 함께하는 침실이기에매일 세탁할 수 없는 침구는 탈취에도 신경을 써주구요싱그러우면서도 편안해지는 허브&시트러스, 우디향의 조화로잠들기 전에 뿌려주면 홈캉스의 완성💛",2023.10.11
57454,,,성별여성연령대30대,,913****,5,집에서도 호텔느낌나게 여유롭게 쉴 수 있어요 🏨나만의 힐링스팟을 정하고 저는 그 공간을 향기로 채워보고 있어요걱정없이 편안한 공간에서 기분 좋은 상쾌함을 만들어 주는 향기그런 저에게 또하나의 힐링은 향기인 것 같아요기분 전환하기에 좋은 향기하루종일 힘들었던 나의 몸과 마음을 풀어주는 스트레스 진정 완화까지 🛏 숙면에 좋은 에센셜 오일이 있어서 침구류에 뿌려주면 숙면을 위할 수 있어요냄새를 향으로 덮는 것이 아니라 탈취와 살균효과까지 느낄 수 있는 제품 💕깔끔한 호텔에서 자는 느낌이라서 진짜 기분 좋아요꽤 오래 앉아있는 쇼파의 쿠션에서 퐝퐝 뿌려주는 300ml대용량침대에도 뿌리고 커텐에도 뿌리고 쿠션에도 뿌리고 아주 넉넉하게 사용하고 있어요 🛍 🛍선물해도 좋을 것 같은 고급스러운 패키지예요,2023.10.11
57453,,,성별여성연령대30대,,heavenpa****,5,"☔️ 장마도 끝났는데 어제부터 왜 이렇게 비가 많이 내리는 걸까요🥹🏡 습하고 뭔가 처지는 날에는 #퍼스트플러스에이드 홈캉스 룸스프레이로 집에서도 기분전환 해보세요 :)🛋️ 저는 쇼파와 커튼, 침구류에 뿌려주었는데요,휴가를 즐기는 것 처럼 편안하고 기분 좋은 순간을 떠오르게 하는 향으로탑의 허브+시트러스향이 기분을 전환시키고 베이스의 우디향이 자연 속에서 쉬는 듯 편안한 느낌을 준답니다.🌳시트러스향과 우디한 향이 밸런스를 이루며 고급스러운 느낌을 줘서 호불호 없을 고급스러운 향이에요.기분 전환이 필요하거나 스트레스 완화, 진정, 숙면에 좋은 에센셜 오일 5종(로즈마리, 제라늄, 레몬그라스, 티트리, 편백오일)이 함유이 함유돼있어서 릴렉싱 효과 up!!특히 잠들기 전 침대 위에 뿌려주고 샤워 싹하고 침대에 누우면 향 때문에 기분이 좋고 편안한 느낌이라 숙면에도 도움이 되는 것 같아요.냄새를 향으로 덮는게 아니라, 냄새의 원인균을 없애는 탈 취 효과와 살균 효과까지 있는 제품이라 자주 못 빠는 침구류, 커튼, 매트, 카시트, 겨울 외투 등에 뿌려만 주면 악취 & 세균까지 해결이 가능해요.침구류는 매일 세탁할 수 없는데 탈취 살균 효과가 있는 룸스프레이를 뿌려주니까, 매일 세탁한 호텔 침대에서 자는 느낌이 들어요! 왜 홈캉스 스프레이라고 부르는지 알겠더라고요ㅎㅎ피부 무자극 테스트 완료, 16 가지 유해물질 불검출 테스트 통과로 안심하고 사용할 수 있고, 300ml 대용량으로 넓은 면적에 넉넉하게 오래 사용이 가능해요💝 패키지까지 고급스러워서 선물용으로도 추천드려요!",2023.10.11
